ID,URL,Ruta Next.js,Tipo de página,Negocio/Oferta,Keyword principal,Keywords secundarias,Ciudad,Intención de búsqueda,Estado,Prioridad,Título SEO,Meta description,H1,CTA principal,Formulario activo,WhatsApp activo,Schema JSON-LD,Está en sitemap,Indexada en Google,Clicks,Impresiones,CTR,Posición media,Última actualización,Próxima acción,Notas
001,/,app/page.tsx,Home,BarberíaOS SaaS,software para barberías,"sistema para barberías, reservas barberías, agenda barbería",,Informacional + Transaccional,Publicada,Alta,"Software para barberías | Reservas, caja y QR — BarberíaOS","Software para barberías con reservas online, caja, QR, página pública y control de barberos. Sin comisión por cita.","Reservas, caja y clientes para tu barbería. Sin comisión.",Ver demo,,Sí,"SoftwareApplication, Organization, WebSite",Sí,,,,,,2026-05-16,Añadir FAQ JSON-LD al hero,Metadata global en layout.tsx
002,/demo,app/demo/page.tsx,Landing comercial,Demo BarberíaOS,demo software barbería,"probar barbería online, ver demo barbería",,Transaccional,Publicada,Alta,Demo BarberíaOS | Ve el panel en directo,Prueba BarberíaOS gratis. Ve la agenda, caja, clientes y reservas públicas sin registrarte.,Prueba BarberíaOS con una reserva real.,Empezar demo,Sí,Sí,,Sí,,,,,,2026-05-16,Añadir JSON-LD SoftwareApplication,Prioridad 0.9 en sitemap
003,/software-para-barberias,app/software-para-barberias/page.tsx,Landing SEO,BarberíaOS SaaS,software para barberías,"programa para barberías, app para barbería, sistema gestión barbería",,Informacional + Transaccional,Publicada,Alta,Software para barberías | BarberíaOS,"Software para barberías con reservas online, agenda, caja, clientes, productos, QR, marketing e IA. Sin comisión por reserva.",El software para barberías que conecta reservas, caja y clientes.,Ver demo,,Sí,,"Sí (con canonical)",,,,,2026-05-16,Añadir JSON-LD FAQPage + SoftwareApplication,Usa componente SeoLandingPage
004,/reservas-online-barberia,app/reservas-online-barberia/page.tsx,Landing SEO,Reservas BarberíaOS,reservas online barbería,"agenda online barbería, citas online barbería, booking barbería",,Transaccional,Publicada,Alta,Reservas online para barberías | BarberíaOS,Activa las reservas online de tu barbería con enlace público, QR y página propia. Sin comisión por cita. Prueba BarberíaOS.,Reservas online para tu barbería sin comisión por cita.,Ver demo,,Sí,,Sí (sitemap),,,,,,2026-05-16,Añadir canonical + JSON-LD,Usa componente SeoLandingPage
005,/programa-reservas-barberia,app/programa-reservas-barberia/page.tsx,Landing SEO,Reservas BarberíaOS,programa reservas barbería,"software reservas barbería, gestión citas barbería",,Informacional + Transaccional,Publicada,Alta,Programa de reservas para barberías | BarberíaOS,Programa de reservas para barberías con agenda, barberos, servicios y página pública de reservas. Sin comisión.,El programa de reservas pensado para barberías independientes.,Ver demo,,Sí,,Sí (sitemap),,,,,,2026-05-16,Añadir canonical + JSON-LD,Usa componente SeoLandingPage
006,/agenda-online-barberia,app/agenda-online-barberia/page.tsx,Landing SEO,Agenda BarberíaOS,agenda online barbería,"agenda barbería gratis, citas online barbería, calendario barbería",,Transaccional,Publicada,Alta,Agenda online para barberías | BarberíaOS,Activa la agenda online de tu barbería. Tus clientes reservan desde Instagram, WhatsApp o QR. Sin comisión por cita.,Agenda online para barberías: reservas desde cualquier canal.,Ver demo,,Sí,,Sí (sitemap),,,,,,2026-05-16,Añadir canonical + JSON-LD,Usa componente SeoLandingPage
007,/caja-para-barberias,app/caja-para-barberias/page.tsx,Landing SEO,Caja BarberíaOS,caja para barberías,"caja registradora barbería, cobros barbería, cierre diario barbería",,Informacional + Transaccional,Publicada,Alta,Caja para barberías | BarberíaOS,Caja para barberías con cobros, métodos de pago, propinas, productos y cierre diario. Sin complicaciones.,La caja que entiende cómo trabaja una barbería.,Ver demo,,Sí,,Sí (sitemap),,,,,,2026-05-16,Añadir canonical + JSON-LD,Usa componente SeoLandingPage
008,/alternativa-booksy-barberias,app/alternativa-booksy-barberias/page.tsx,Landing SEO,BarberíaOS vs Booksy,alternativa booksy barberias,"booksy alternativa, alternativa treatwell barbería, sin comisión barbería",,Transaccional + Comparativa,Publicada,Alta,Alternativa a Booksy para barberías | BarberíaOS,¿Cansado de pagar comisión por cada reserva? BarberíaOS es la alternativa a Booksy sin comisión. Tus clientes son tuyos.,La alternativa a Booksy que no cobra comisión por cada cliente.,Ver demo,,Sí,,Sí (sitemap),,,,,,2026-05-16,Añadir canonical + JSON-LD,Usa componente SeoLandingPage
009,/software-barberias-barcelona,app/software-barberias-barcelona/page.tsx,Landing ciudad,BarberíaOS Barcelona,software barberías Barcelona,"barbería software Barcelona, gestión barbería Barcelona, reservas barbería Barcelona",Barcelona,Transaccional local,Publicada,Alta,Software para barberías en Barcelona | BarberíaOS,Software para barberías en Barcelona con reservas online, caja, QR y clientes propios. Sin comisión por reserva.,El software para barberías en Barcelona sin comisión.,Ver demo,,Sí,,Sí (sitemap),,,,,,2026-05-16,Añadir canonical + JSON-LD LocalBusiness,Única landing de ciudad activa
010,/software-barberias-sin-comision,app/software-barberias-sin-comision/page.tsx,Landing SEO,BarberíaOS sin comisión,software barberías sin comisión,"software barbería sin comision, alternativa booksy, barbería independiente",,Transaccional,Publicada,Alta,Software para barberías sin comisión | BarberíaOS,"Software para barberías sin comisión por reserva. Agenda, caja, clientes y QR. Pago mensual fijo, sin descuentos por cliente.",Software para barberías: sin comisión por cada reserva.,Ver demo,,Sí,,Sí (sitemap),,,,,,2026-05-16,Añadir canonical + JSON-LD,Usa componente SeoLandingPage
011,/barberias,app/barberias/page.tsx,Directorio,Marketplace BarberíaOS,directorio barberías,"barberías cerca, encontrar barbería, barberías por ciudad",,Navegacional,Publicada,Media,Directorio de barberías | BarberíaOS,Encuentra barberías cerca de ti. Reserva online en las mejores barberías con BarberíaOS.,Encuentra tu barbería y reserva online.,Buscar barbería,,Sí,,Sí (sitemap prioridad 0.8),,,,,,2026-05-16,Añadir JSON-LD ItemList + generateSitemapEntries para ciudades,Tiene layout propio
012,/barberias/[city],app/barberias/[city]/page.tsx,Ciudad dinámica,Marketplace BarberíaOS,barberías en [ciudad],"barbería [ciudad], reservar barbería [ciudad]",[city dinámico],Navegacional local,Publicada,Alta,Barberías en [Ciudad] | BarberíaOS,Encuentra las mejores barberías en [ciudad] y reserva online sin esperar.,Las mejores barberías en [ciudad].,Reservar ahora,Sí,Sí,generateMetadata dinámico,No incluido — FALTA,,,,,,2026-05-16,Añadir a sitemap con generateSitemapEntries,Ruta dinámica — falta en sitemap.ts
069,/admin,app/admin/page.tsx,Admin privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Panel admin global
070,/admin/deals,app/admin/deals/page.tsx,Admin privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Gestión de deals
071,/admin/leads,app/admin/leads/page.tsx,Admin privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Gestión de leads
072,/admin/marketplace,app/admin/marketplace/page.tsx,Admin privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Admin marketplace
073,/admin/shield,app/admin/shield/page.tsx,Admin privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Panel Shield
074,/admin/shield/[id]/report,app/admin/shield/[id]/report/page.tsx,Admin privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Reporte Shield individual
075,/admin/suscripciones,app/admin/suscripciones/page.tsx,Admin privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Gestión suscripciones
076,/admin/tareas,app/admin/tareas/page.tsx,Admin privado,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Gestión de tareas internas
077,/api/growth/ads/webhook,app/api/growth/ads/webhook/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Webhook Ads
078,/api/growth/ai/suggest-message,app/api/growth/ai/suggest-message/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,IA mensajes
079,/api/growth/private-reply,app/api/growth/private-reply/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Respuesta privada IG
080,/api/growth/webhooks/instagram-comments,app/api/growth/webhooks/instagram-comments/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Webhook comentarios IG
081,/api/growth/webhooks/instagram-messages,app/api/growth/webhooks/instagram-messages/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Webhook mensajes IG
082,/api/growth/whatsapp/webhook,app/api/growth/whatsapp/webhook/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Webhook WhatsApp
083,/api/health,app/api/health/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Health check
084,/api/security-audit,app/api/security-audit/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,API Shield
085,/api/security-audit/manual-review,app/api/security-audit/manual-review/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,API revisión manual Shield
086,/api/stripe/checkout,app/api/stripe/checkout/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Stripe checkout
087,/api/stripe/portal,app/api/stripe/portal/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Stripe portal
088,/api/stripe/webhook,app/api/stripe/webhook/route.ts,API,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Stripe webhook
089,/auth/callback,app/auth/callback/route.ts,API / Auth,,,,,,Interna,Activa,N/A,,,,,,No,,Bloqueada en robots.txt,,,,,,2026-05-16,Sin acción SEO,Supabase auth callback
090,/software-inventario-barberia,[PENDIENTE DE CREAR],Landing SEO,Inventario BarberíaOS,software inventario barbería,"control stock barbería, productos barbería, venta mostrador",,Informacional + Transaccional,Recomendada — FALTA CREAR,Alta,Software de inventario para barberías | BarberíaOS,Controla tu stock de productos y venta en mostrador desde BarberíaOS. Sin comisión.,,Ver demo,,Sí,,En site-config (recomendada),,,,,,2026-05-16,Crear page.tsx usando SeoLandingPage,Definida en site-config.ts — falta implementar
091,/crm-clientes-barberia,[PENDIENTE DE CREAR],Landing SEO,CRM BarberíaOS,crm clientes barbería,"gestión clientes barbería, historial clientes barbería, recuperar clientes",,Informacional + Transaccional,Recomendada — FALTA CREAR,Alta,CRM para barberías | BarberíaOS,Gestiona tus clientes con historial de visitas y campañas de recuperación. Clientes propios sin depender de plataformas.,,Ver demo,,Sí,,En site-config (recomendada),,,,,,2026-05-16,Crear page.tsx usando SeoLandingPage,Definida en site-config.ts — falta implementar
092,/whatsapp-barberias,[PENDIENTE DE CREAR],Landing SEO,WhatsApp BarberíaOS,whatsapp barberías,"reservas whatsapp barbería, mensaje whatsapp barbería",,Transaccional,Recomendada — FALTA CREAR,Alta,WhatsApp para barberías | BarberíaOS,Conecta tus reservas y campañas de recuperación con WhatsApp. Mensajes listos para copiar.,,Ver demo,,Sí,,En site-config (recomendada),,,,,,2026-05-16,Crear page.tsx usando SeoLandingPage,Definida en site-config.ts — falta implementar
093,/marketing-barberias,[PENDIENTE DE CREAR],Landing SEO,Marketing BarberíaOS,marketing barberías,"campañas barbería, redes sociales barbería, instagram barbería",,Informacional + Transaccional,Recomendada — FALTA CREAR,Alta,Marketing para barberías | BarberíaOS,Marketing Studio para barberías: campañas de recuperación de clientes, reseñas, WhatsApp e Instagram.,,,Ver demo,,Sí,,En site-config (recomendada),,,,,,2026-05-16,Crear page.tsx usando SeoLandingPage,Definida en site-config.ts — falta implementar
